id,label
5004138,neutral
5004140,bad
5004141,bad
5004145,good
5004147,bad
5004149,neutral
5004151,bad
5004152,very bad
5004153,very bad
5004155,neutral
5004156,very bad
5004157,very bad
5004158,bad
5004159,bad
5004161,neutral
5004162,neutral
5004163,neutral
5004165,neutral
5004166,neutral
5004167,neutral
5004169,neutral
5004170,very bad
5004171,very bad
5004173,good
5004174,bad
5004175,neutral
5004176,neutral
5004177,neutral
5004178,good
5004179,very bad
5004180,bad
5004181,bad
5004182,very bad
5004183,bad
5004184,neutral
5004185,very bad
5004186,very bad
5004187,neutral
5004191,neutral
5004193,neutral
5004194,bad
5004195,very bad
5004196,very bad
5004197,bad
5004201,neutral
5004202,bad
5004203,very bad
5004206,good
5004207,good
5004208,good
5004209,good
5004211,neutral
5004212,neutral
5004213,neutral
5004214,neutral
5004215,very bad
5004217,neutral
5004218,neutral
5004219,neutral
5004220,neutral
5004221,neutral
5004222,bad
5004223,neutral
5004224,neutral
5004225,neutral
5004227,bad
5004228,bad
5004229,very bad
5004230,very bad
5004231,neutral
5004232,bad
5004233,good
5004234,good
5004235,very bad
5004236,very bad
5004237,neutral
5004238,neutral
5004239,good
5004240,very bad
5004241,bad
5004244,neutral
5004248,neutral
5004249,neutral
5004250,bad
5004251,neutral
5004252,bad
5004254,bad
5004255,bad
5004256,good
5004257,neutral
5004258,very bad
5004259,neutral
5004261,bad
5004262,neutral
5004263,neutral
5004264,neutral
5004265,very bad
5004266,very bad
5004267,bad
5004269,bad
5004270,very bad
5004273,neutral
5004274,bad
5004275,bad
5004278,bad
5004279,neutral
5004282,good
5004283,neutral
5004284,bad
5004285,neutral
5004286,bad
5004287,bad
5004288,neutral
5004289,neutral
5004290,neutral
5004291,very bad
5004292,very bad
5004293,neutral
5004294,good
5004304,very bad
5004306,neutral
5004307,very bad
5004311,good
5004313,neutral
5004314,bad
5004315,bad
5004320,bad
5004322,neutral
5004323,good
5004324,neutral
5004325,neutral
5004326,neutral
5004327,neutral
5004328,bad
5004329,neutral
5004330,neutral
5004331,neutral
5004333,very bad
5004334,very bad
5004335,good
5004337,neutral
5004338,neutral
5004339,neutral
5004340,bad
5004342,neutral
5004343,neutral
5004344,very bad
5004345,good
5004346,good
5004347,good
5004348,good
5004349,good
5004350,good
5004351,good
5004352,very bad
5004353,bad
5004355,very bad
5004356,very bad
5004357,neutral
5004358,good
5004359,good
5004360,bad
5004361,bad
5004362,bad
5004363,very bad
5004364,bad
5004365,good
5004366,good
5004367,good
5004368,neutral
5004369,very bad
5004370,very bad
5004371,good
5004372,neutral
5004373,neutral
5004374,bad
5004375,neutral
5004376,neutral
5004377,neutral
5004378,neutral
5004379,neutral
5004380,very bad
5004381,very bad
5004382,very bad
5004383,very bad
5004384,good
5004385,neutral
5004386,neutral
5004387,neutral
5004388,neutral
5004389,bad
5004392,very bad
5004393,very bad
5004394,good
5004395,good
5004396,neutral
5004397,neutral
5004398,neutral
5004399,neutral
5004400,neutral
5004401,neutral
5004402,neutral
5004403,good
5004404,neutral
5004405,very bad
5004406,neutral
5004407,neutral
5004408,neutral
5004409,neutral
5004410,neutral
5004411,bad
5004412,bad
5004413,neutral
5004414,neutral
5004415,neutral
5004417,neutral
5004419,good
5004420,neutral
5004421,very bad
5004422,very bad
5004423,neutral
5004424,very bad
5004425,bad
5004426,neutral
5004427,bad
5004428,neutral
5004429,neutral
5004430,very bad
5004431,neutral
5004432,bad
5004433,neutral
5004434,neutral
5004435,very bad
5004436,very bad
5004437,bad
5004438,very bad
5004439,very bad
5004440,bad
5004441,bad
5004442,bad
5004444,very bad
5004445,neutral
5004446,neutral
5004447,bad
5004448,good
5004449,neutral
5004450,very bad
5004451,neutral
5004452,neutral
5004453,very bad
5004454,bad
5004455,very bad
5004456,very bad
5004457,bad
5004458,bad
5004460,neutral
5004462,bad
5004463,very bad
5004464,good
5004465,bad
5004468,neutral
5004469,neutral
5004470,very bad
5004472,neutral
5004474,good
5004475,bad
5004478,very bad
5004481,good
5004482,neutral
5004483,bad
5004484,neutral
5004485,very bad
5004486,neutral
5004487,neutral
5004488,neutral
5004489,very bad
5004490,bad
5004491,bad
5004492,bad
5004493,neutral
5004494,very bad
5004495,neutral
5004497,neutral
5004498,neutral
5004500,neutral
5004501,very bad
5004502,very bad
5004504,very bad
5004505,neutral
5004506,neutral
5004507,very bad
5004509,neutral
5004510,neutral
5004511,very bad
5004512,bad
5004513,very bad
5004514,bad
5004515,bad
5004516,bad
5004517,good
5004518,neutral
5004519,neutral
5004520,neutral
5004521,neutral
5004522,bad
5004523,neutral
5004524,good
5004526,good
5004527,good
5004528,very bad
5004529,neutral
5004530,bad
5004531,bad
5004532,very bad
5004533,neutral
5004535,very bad
5004536,neutral
5004542,very bad
5004544,neutral
5004545,bad
5004546,good
5004547,neutral
5004548,very bad
5004549,neutral
5004550,neutral
5004551,neutral
5004552,neutral
5004553,very bad
5004554,neutral
5004555,bad
5004557,bad
5004558,bad
5004559,very bad
5004560,very bad
5004561,very bad
5004562,bad
5004563,neutral
5004564,neutral
5004565,neutral
5004566,neutral
5004567,neutral
5004568,very bad
5004569,neutral
5004570,bad
5004571,neutral
5004572,good
5004573,good
5004574,neutral
5004575,neutral
5004576,neutral
5004578,very bad
5004579,neutral
5004580,neutral
5004581,very bad
5004582,very bad
5004583,neutral
5004584,neutral
5004585,bad
5004586,neutral
5004587,neutral
5004588,very bad
5004589,neutral
5004590,neutral
5004591,bad
5004592,neutral
5004593,very bad
5004595,good
5004599,neutral
5004601,very bad
5004602,bad
5004603,very bad
5004604,bad
5004606,good
5004608,neutral
5004609,bad
5004610,very bad
5004611,very bad
5004612,bad
5004613,bad
5004614,bad
5004615,very bad
5004616,bad
5004617,bad
5004618,very bad
5004620,very bad
5004621,neutral
5004623,bad
5004624,neutral
5004625,neutral
5004629,bad
5004631,very bad
5004633,very bad
5004634,neutral
5004635,neutral
5004637,neutral
5004638,neutral
5004639,bad
5004640,very bad
5004641,good
5004642,bad
5004643,very bad
5004644,neutral
5004645,very bad
5004646,good
5004647,bad
5004648,neutral
5004649,bad
5004650,bad
5004651,neutral
5004652,bad
5004653,neutral
5004655,bad
5004657,neutral
5004658,neutral
5004659,bad
5004660,very bad
5004661,neutral
5004662,neutral
5004663,bad
5004664,neutral
5004666,very bad
5004668,bad
5004669,neutral
5004670,neutral
5004671,good
5004672,bad
5004673,bad
5004674,neutral
5004675,bad
5004677,bad
5004678,bad
5004679,bad
5004680,very bad
5004682,neutral
5004683,good
5004684,good
5004685,very bad
5004688,neutral
5004689,bad
5004690,neutral
5004691,neutral
5004692,neutral
5004693,very bad
5004694,neutral
5004700,neutral
5004704,bad
5004705,very bad
5004706,good
5004707,bad
5004708,very bad
5004709,bad
5004710,neutral
5004711,neutral
5004712,bad
5004713,bad
5004714,neutral
5004717,neutral
5004720,very bad
5004722,good
5004723,neutral
5004724,bad
5004726,very bad
5004727,bad
5004728,neutral
5004733,bad
5004735,neutral
5004736,very bad
5004737,very bad
5004738,neutral
5004739,neutral
5004741,bad
5004742,very bad
5004743,bad
5004744,neutral
5004745,bad
5004746,good
5004748,neutral
5004751,very bad
5004752,bad
5004754,very bad
5004755,neutral
5004756,very bad
5004757,very bad
5004759,good
5004764,neutral
5004765,neutral
5004766,neutral
5004767,neutral
5004768,very bad
5004772,neutral
5004773,neutral
5004774,bad
5004775,bad
5004776,bad
5004777,bad
5004778,neutral
5004780,neutral
5004781,bad
5004782,bad
5004783,bad
5004784,neutral
5004785,neutral
5004786,very bad
5004787,good
5004789,very bad
5004790,very bad
5004791,neutral
5004793,neutral
5004794,neutral
5004802,neutral
5004803,neutral
5004804,good
5004805,very bad
5004806,bad
5004807,very bad
5004808,bad
5004810,neutral
5004813,good
5004814,good
5004815,good
5004816,good
5004817,good
5004820,neutral
5004821,bad
5004823,neutral
5004828,bad
5004829,very bad
5004836,very bad
5004837,bad
5004838,bad
5004844,good
5004847,good
5004848,neutral
5004849,bad
5004850,bad
5004851,very bad
5004852,good
5004859,bad
5004860,bad
5004861,very bad
5004862,neutral
5004863,bad
5004864,neutral
5004865,good
5004866,good
5004867,good
5004868,good
5004869,good
5004870,good
5004873,very bad
5004874,very bad
5004876,bad
5004877,very bad
5004878,very bad
5004879,bad
5004881,bad
5004883,very bad
5004885,good
5004886,neutral
5004887,bad
5004888,neutral
5004889,very bad
5004890,neutral
5004891,very bad
5004892,neutral
5004893,neutral
5004895,good
5004896,good
5004897,neutral
5004898,neutral
5004899,neutral
5004900,bad
5004901,very bad
5004902,neutral
5004903,very bad
5004904,very bad
5004905,bad
5004906,bad
5004907,very bad
5004908,bad
5004909,bad
5004910,neutral
5004911,neutral
5004912,bad
5004913,very bad
5004914,good
5004915,good
5004916,very bad
5004917,bad
5004918,neutral
5004919,bad
5004920,neutral
5004921,neutral
5004922,very bad
5004923,good
5004924,bad
5004925,very bad
5004927,neutral
5004928,neutral
5004929,very bad
5004930,bad
5004931,neutral
5004933,very bad
5004934,good
5004937,good
5004938,good
5004939,good
5004943,good
5004945,good
5004948,neutral
5004949,neutral
5004950,very bad
5004953,neutral
5004955,bad
5004957,neutral
5004958,neutral
5004959,bad
5004960,very bad
5004961,neutral
5004963,bad
5004964,neutral
5004965,neutral
5004966,bad
5004967,bad
5004968,neutral
5004969,bad
5004970,neutral
5004971,neutral
5004973,bad
5004974,neutral
5004975,neutral
5004977,neutral
5004978,bad
5004979,neutral
5004980,bad
5004981,very bad
5004982,bad
5004985,very bad
5004987,good
5004989,neutral
5004990,bad
5004996,bad
5004997,very bad
5004999,neutral
5005000,good
5005001,neutral
5005002,neutral
5005003,neutral
5005004,neutral
5005005,neutral
5005007,good
5005008,neutral
5005012,good
5005013,neutral
5005014,bad
5005015,neutral
5005016,neutral
5005017,neutral
5005018,bad
5005019,very bad
5005020,very bad
5005021,bad
5005025,bad
5005026,very bad
5005027,very bad
5005028,very bad
5005029,very bad
5005030,neutral
5005031,neutral
5005032,neutral
5005034,neutral
5005035,neutral
5005036,good
5005037,bad
5005038,very bad
5005039,very bad
5005040,very bad
5005041,very bad
5005042,very bad
5005043,bad
5005044,bad
5005045,neutral
5005046,bad
5005047,bad
5005049,neutral
5005050,very bad
5005051,very bad
5005052,neutral
5005053,neutral
5005054,very bad
5005055,neutral
5005057,bad
5005058,neutral
5005059,neutral
5005060,neutral
5005062,good
5005063,bad
5005064,very bad
5005065,very bad
5005066,neutral
5005067,neutral
5005068,neutral
5005069,very bad
5005071,neutral
5005072,neutral
5005073,good
5005074,very bad
5005075,bad
5005076,bad
5005077,neutral
5005079,good
5005080,good
5005082,good
5005084,good
5005085,good
5005086,good
5005087,good
5005088,good
5005093,very bad
5005094,good
5005095,very bad
5005097,very bad
5005098,very bad
5005099,very bad
5005100,neutral
5005101,neutral
5005104,very bad
5005105,bad
5005106,bad
5005108,neutral
5005109,bad
5005110,very bad
5005111,neutral
5005113,very bad
5005115,very bad
5005116,bad
5005118,bad
5005119,good
5005121,very bad
5005122,good
5005123,neutral
5005124,neutral
5005125,neutral
5005126,neutral
5005127,neutral
5005128,neutral
5005129,neutral
5005130,neutral
5005131,neutral
5005132,very bad
5005133,bad
5005134,bad
5005135,neutral
5005136,bad
5005137,very bad
5005138,very bad
5005139,good
5005140,neutral
5005141,very bad
5005143,bad
5005144,neutral
5005145,bad
5005146,very bad
5005147,bad
5005154,neutral
5005155,neutral
5005156,neutral
5005157,neutral
5005158,bad
5005159,bad
5005160,very bad
5005161,bad
5005162,very bad
5005163,neutral
5005164,bad
5005165,very bad
5005166,bad
5005167,neutral
5005168,bad
5005169,neutral
5005172,neutral
5005173,bad
5005174,neutral
5005175,good
5005176,bad
5005177,bad
5005178,neutral
5005179,good
5005180,neutral
5005181,neutral
5005182,good
5005183,neutral
5005185,neutral
5005187,very bad
5005188,very bad
5005191,very bad
5005193,neutral
5005194,bad
5005195,very bad
5005196,good
5005197,neutral
5005198,good
5005199,bad
5005200,good
5005201,good
5005202,good
5005203,neutral
5005204,good
5005205,very bad
5005206,neutral
5005207,neutral
5005208,good
5005210,neutral
5005211,bad
5005212,bad
5005213,neutral
5005214,bad
5005215,very bad
5005217,neutral
5005219,neutral
5005222,neutral
5005223,neutral
5005224,very bad
5005225,neutral
5005226,good
5005227,bad
5005228,neutral
5005229,bad
5005230,neutral
5005232,neutral
5005234,neutral
5005235,neutral
5005236,good
5005238,bad
5005239,neutral
5005240,neutral
5005241,bad
5005242,neutral
5005243,neutral
5005244,bad
5005245,very bad
5005246,neutral
5005247,bad
5005248,bad
5005249,neutral
5005250,bad
5005257,bad
5005258,bad
5005259,very bad
5005261,bad
5005262,good
5005263,good
5005264,good
5005267,neutral
5005269,bad
5005270,very bad
5005271,very bad
5005272,very bad
5005273,good
5005274,good
5005275,good
5005276,good
5005277,good
5005278,bad
5005279,very bad
5005280,very bad
5005281,neutral
5005282,neutral
5005283,very bad
5005284,bad
5005285,neutral
5005286,good
5005287,good
5005289,good
5005290,bad
5005291,neutral
5005292,bad
5005293,neutral
5005294,neutral
5005295,neutral
5005296,bad
5005297,neutral
5005298,very bad
5005299,very bad
5005300,neutral
5005302,neutral
5005303,bad
5005304,neutral
5005305,neutral
5005306,very bad
5005308,bad
5005309,neutral
5005310,bad
5005312,bad
5005313,very bad
5005315,neutral
5005316,good
5005317,good
5005318,good
5005319,neutral
5005321,neutral
5005322,bad
5005323,bad
5005324,neutral
5005325,bad
5005326,good
5005328,neutral
5005329,neutral
5005331,very bad
5005332,bad
5005333,neutral
5005334,neutral
5005335,very bad
5005336,very bad
5005337,bad
5005338,neutral
5005339,neutral
5005340,very bad
5005341,very bad
5005342,very bad
5005343,good
5005344,bad
5005345,bad
5005346,bad
5005347,bad
5005348,neutral
5005349,neutral
5005350,neutral
5005351,neutral
5005352,very bad
5005353,neutral
5005354,neutral
5005355,neutral
5005356,neutral
5005357,very bad
5005358,very bad
5005359,very bad
5005360,bad
5005361,neutral
5005362,neutral
5005363,neutral
5005369,bad
5005370,bad
5005371,neutral
5005372,neutral
5005373,bad
5005374,very bad
5005375,bad
5005377,neutral
5005378,neutral
5005379,bad
5005380,neutral
5005381,very bad
5005386,bad
5005387,neutral
5005388,neutral
5005389,bad
5005390,neutral
5005391,very bad
5005392,neutral
5005394,good
5005396,neutral
5005397,neutral
5005398,very bad
5005399,good
5005401,bad
5005402,neutral
5005406,neutral
5005407,good
5005408,bad
5005411,good
5005412,neutral
5005414,neutral
5005416,bad
5005417,neutral
5005418,very bad
5005419,neutral
5005421,good
5005424,neutral
5005427,neutral
5005429,very bad
5005432,neutral
5005433,neutral
5005434,very bad
5005435,bad
5005436,neutral
5005437,bad
5005439,bad
5005440,very bad
5005441,very bad
5005442,neutral
5005443,neutral
5005444,bad
5005445,bad
5005446,bad
5005447,bad
5005448,very bad
5005449,bad
5005450,bad
5005451,very bad
5005452,very bad
5005454,good
5005455,good
5005456,good
5005457,good
5005458,good
5005459,good
5005460,good
5005461,good
5005462,good
5005463,good
5005465,neutral
5005466,neutral
5005467,neutral
5005468,neutral
5005469,neutral
5005470,neutral
5005471,neutral
5005472,neutral
5005473,very bad
5005474,neutral
5005478,bad
5005479,bad
5005480,neutral
5005481,neutral
5005483,neutral
5005484,bad
5005486,neutral
5005487,neutral
5005489,neutral
5005490,very bad
5005491,bad
5005492,very bad
5005493,very bad
5005494,neutral
5005495,neutral
5005496,neutral
5005497,bad
5005500,good
5005501,neutral
5005502,very bad
5005503,bad
5005504,neutral
5005505,neutral
5005506,very bad
5005507,bad
5005509,neutral
5005510,bad
5005511,very bad
5005512,bad
5005517,neutral
5005518,bad
5005519,very bad
5005521,neutral
5005522,very bad
5005523,very bad
5005524,bad
5005525,good
5005526,good
5005527,good
5005528,neutral
5005529,bad
5005530,bad
5005531,bad
5005532,bad
5005533,neutral
5005537,good
5005538,good
5005539,neutral
5005540,very bad
5005541,neutral
5005542,bad
5005543,good
5005544,good
5005545,bad
5005546,neutral
5005547,neutral
5005548,very bad
5005551,neutral
5005553,neutral
5005554,neutral
5005555,bad
5005557,very bad
5005558,very bad
5005559,neutral
5005560,neutral
5005561,neutral
5005562,bad
5005565,neutral
5005566,bad
5005570,neutral
5005571,neutral
5005572,very bad
5005573,very bad
5005574,good
5005575,good
5005576,good
5005577,good
5005578,good
5005579,neutral
5005581,good
5005582,neutral
5005583,very bad
5005584,very bad
5005585,very bad
5005586,neutral
5005587,neutral
5005588,neutral
5005589,neutral
5005590,bad
5005591,bad
5005592,bad
5005593,neutral
5005594,neutral
5005595,neutral
5005596,very bad
5005597,very bad
5005598,bad
5005599,bad
5005600,neutral
5005601,bad
5005603,bad
5005604,bad
5005605,neutral
5005606,very bad
5005607,neutral
5005608,neutral
5005609,bad
5005610,neutral
5005611,neutral
5005613,good
5005614,bad
5005616,bad
5005617,bad
5005618,neutral
5005619,neutral
5005620,bad
5005621,neutral
5005623,good
5005625,neutral
5005626,neutral
5005627,neutral
5005628,neutral
5005630,bad
5005631,good
5005633,bad
5005634,neutral
5005635,good
5005636,neutral
5005637,neutral
5005638,bad
5005639,very bad
5005641,good
5005644,bad
5005645,neutral
5005646,very bad
5005647,neutral
5005648,bad
5005651,neutral
5005652,neutral
