id,label
5004159,neutral
5004161,neutral
5004162,neutral
5004163,neutral
5004165,neutral
5004166,neutral
5004167,neutral
5004169,neutral
5004170,bad
5004171,bad
5004173,good
5004174,neutral
5004175,neutral
5004176,neutral
5004177,neutral
5004178,good
5004179,bad
5004180,neutral
5004181,neutral
5004182,bad
5004183,neutral
5004184,good
5004185,bad
5004186,bad
5004187,neutral
5004191,neutral
5004193,neutral
5004194,neutral
5004195,bad
5004196,bad
5004197,neutral
5004201,neutral
5004202,neutral
5004203,bad
5004206,good
5004207,good
5004208,good
5004209,good
5004211,neutral
5004212,neutral
5004213,neutral
5004214,neutral
5004215,bad
5004217,neutral
5004218,neutral
5004219,neutral
5004220,neutral
5004221,neutral
5004222,bad
5004223,neutral
5004224,neutral
5004225,neutral
5004227,bad
5004228,neutral
5004229,bad
5004230,bad
5004231,neutral
5004232,neutral
5004233,good
5004234,good
5004235,bad
5004236,bad
5004237,neutral
5004238,neutral
5004239,good
5004240,bad
5004241,neutral
5004244,neutral
5004248,neutral
5004249,neutral
5004250,bad
5004251,neutral
5004252,neutral
5004254,neutral
5004255,neutral
5004256,good
5004257,neutral
5004258,bad
5004259,neutral
5004261,neutral
5004262,neutral
5004263,neutral
5004264,neutral
5004265,bad
5004266,bad
5004267,neutral
5004269,bad
5004270,bad
5004273,neutral
5004274,bad
5004275,neutral
5004278,bad
5004279,neutral
5004282,good
5004283,neutral
5004284,neutral
5004285,neutral
5004286,neutral
5004287,bad
5004288,neutral
5004289,neutral
5004290,neutral
5004291,bad
5004292,bad
5004293,neutral
5004294,good
5004304,bad
5004306,neutral
5004307,bad
5004311,good
5004313,neutral
5004314,neutral
5004315,bad
5004320,neutral
5004322,neutral
5004323,good
5004324,neutral
5004325,neutral
5004326,neutral
5004327,neutral
5004328,neutral
5004329,neutral
5004330,neutral
5004331,neutral
5004333,bad
5004334,bad
5004335,good
5004337,neutral
5004338,neutral
5004339,neutral
5004340,neutral
5004342,neutral
5004343,neutral
5004344,bad
5004345,good
5004346,good
5004347,good
5004348,good
5004349,good
5004350,good
5004351,good
5004352,bad
5004353,neutral
5004355,bad
5004356,bad
5004357,neutral
5004358,good
5004359,good
5004360,neutral
5004361,bad
5004362,neutral
5004363,bad
5004364,neutral
5004365,good
5004366,good
5004367,good
5004368,neutral
5004369,bad
5004370,bad
5004371,good
5004372,neutral
5004373,neutral
5004374,neutral
5004375,neutral
5004376,neutral
5004377,neutral
5004378,neutral
5004379,neutral
5004380,bad
5004381,bad
5004382,bad
5004383,bad
5004384,good
5004385,neutral
5004386,neutral
5004387,neutral
5004388,neutral
5004389,bad
5004392,bad
5004393,bad
5004394,good
5004395,good
5004396,neutral
5004397,neutral
5004398,neutral
5004399,neutral
5004400,neutral
5004401,neutral
5004402,neutral
5004403,good
5004404,neutral
5004405,bad
5004406,neutral
5004407,neutral
5004408,neutral
5004409,neutral
5004410,neutral
5004411,neutral
5004412,neutral
5004413,neutral
5004414,neutral
5004415,neutral
5004417,neutral
5004419,good
5004420,neutral
5004421,bad
5004422,bad
5004423,neutral
5004424,bad
5004425,neutral
5004426,neutral
5004427,neutral
5004428,neutral
5004429,neutral
5004430,bad
5004431,neutral
5004432,neutral
5004433,neutral
5004434,neutral
5004435,bad
5004436,bad
5004437,neutral
5004438,bad
5004439,bad
5004440,neutral
5004441,neutral
5004442,neutral
5004444,bad
5004445,neutral
5004446,neutral
5004447,neutral
5004448,good
5004449,neutral
5004450,bad
5004451,neutral
5004452,neutral
5004453,bad
5004454,neutral
5004455,bad
5004456,bad
5004457,bad
5004458,neutral
5004460,neutral
5004462,neutral
5004463,bad
5004464,good
5004465,neutral
5004468,neutral
5004469,neutral
5004470,bad
5004472,neutral
5004474,good
5004475,neutral
5004478,bad
5004481,good
5004482,neutral
5004483,neutral
5004484,neutral
5004485,bad
5004486,neutral
5004487,neutral
5004488,neutral
5004489,bad
5004490,neutral
5004491,neutral
5004492,neutral
5004493,neutral
5004494,bad
5004495,neutral
5004497,neutral
5004498,neutral
5004500,neutral
5004501,bad
5004502,bad
5004504,bad
5004505,neutral
5004506,neutral
5004507,bad
5004509,neutral
5004510,neutral
5004511,bad
5004512,neutral
5004513,bad
5004514,neutral
5004515,neutral
5004516,neutral
5004517,good
5004518,neutral
5004519,neutral
5004520,neutral
5004521,neutral
5004522,neutral
5004523,neutral
5004524,good
5004526,good
5004527,good
5004528,bad
5004529,neutral
5004530,neutral
5004531,bad
5004532,bad
5004533,neutral
5004535,bad
5004536,neutral
5004542,bad
5004544,neutral
5004545,neutral
5004546,good
5004547,neutral
5004548,bad
5004549,neutral
5004550,neutral
5004551,neutral
5004552,neutral
5004553,bad
5004554,neutral
5004555,neutral
5004557,neutral
5004558,neutral
5004559,bad
5004560,bad
5004561,bad
5004562,neutral
5004563,neutral
5004564,neutral
5004565,neutral
5004566,neutral
5004567,neutral
5004568,bad
5004569,neutral
5004570,neutral
5004571,neutral
5004572,good
5004573,good
5004574,neutral
5004575,neutral
5004576,neutral
5004578,bad
5004579,neutral
5004580,neutral
5004581,bad
5004582,bad
5004583,neutral
5004584,neutral
5004585,neutral
5004586,neutral
5004587,neutral
5004588,bad
5004589,neutral
5004590,neutral
5004591,neutral
5004592,neutral
5004593,bad
5004595,good
5004599,neutral
5004601,bad
5004602,neutral
5004603,bad
5004604,neutral
5004606,good
5004608,neutral
5004609,neutral
5004610,bad
5004611,bad
5004612,neutral
5004613,bad
5004614,bad
5004615,bad
5004616,neutral
5004617,neutral
5004618,bad
5004620,bad
5004621,neutral
5004623,neutral
5004624,neutral
5004625,neutral
5004629,neutral
5004631,bad
5004633,bad
5004634,neutral
5004635,neutral
5004637,neutral
5004638,good
5004639,neutral
5004640,bad
5004641,good
5004642,bad
5004643,bad
5004644,neutral
5004645,bad
5004646,good
5004647,neutral
5004648,neutral
5004649,neutral
5004650,neutral
5004651,neutral
5004652,bad
5004653,neutral
5004655,neutral
5004657,neutral
5004658,neutral
5004659,neutral
5004660,bad
5004661,neutral
5004662,neutral
5004663,neutral
5004664,neutral
5004666,bad
5004668,neutral
5004669,neutral
5004670,neutral
5004671,good
5004672,neutral
5004673,neutral
5004674,neutral
5004675,neutral
5004677,neutral
5004678,neutral
5004679,neutral
5004680,bad
5004682,neutral
5004683,good
5004684,good
5004685,bad
5004688,neutral
5004689,neutral
5004690,neutral
5004691,neutral
5004692,neutral
5004693,bad
5004694,neutral
5004700,neutral
5004704,bad
5004705,bad
5004706,good
5004707,neutral
5004708,bad
5004709,neutral
5004710,neutral
5004711,neutral
5004712,neutral
5004713,neutral
5004714,neutral
5004717,neutral
5004720,bad
5004722,good
5004723,neutral
5004724,neutral
5004726,bad
5004727,neutral
5004728,neutral
5004733,neutral
5004735,neutral
5004736,bad
5004737,bad
5004738,neutral
5004739,neutral
5004741,bad
5004742,bad
5004743,bad
5004744,neutral
5004745,bad
5004746,good
5004748,neutral
5004751,bad
5004752,neutral
5004754,bad
5004755,neutral
5004756,bad
5004757,bad
5004759,good
5004764,neutral
5004765,neutral
5004766,neutral
5004767,neutral
5004768,bad
5004772,neutral
5004773,neutral
5004774,neutral
5004775,neutral
5004776,bad
5004777,bad
5004778,neutral
5004780,neutral
5004781,neutral
5004782,neutral
5004783,neutral
5004784,neutral
5004785,neutral
5004786,bad
5004787,good
5004789,bad
5004790,bad
5004791,neutral
5004793,neutral
5004794,neutral
5004802,neutral
5004803,neutral
5004804,good
5004805,bad
5004806,neutral
5004807,bad
5004808,neutral
5004810,neutral
5004813,good
5004814,good
5004815,good
5004816,good
5004817,good
5004820,neutral
5004821,bad
5004823,neutral
5004828,neutral
5004829,bad
5004836,bad
5004837,neutral
5004838,neutral
5004844,good
5004847,good
5004848,neutral
5004849,neutral
5004850,bad
5004851,bad
5004852,good
5004859,neutral
5004860,neutral
5004861,bad
5004862,neutral
5004863,neutral
5004864,neutral
5004865,good
5004866,good
5004867,good
5004868,good
5004869,good
5004870,good
5004873,bad
5004874,bad
5004876,neutral
5004877,bad
5004878,bad
5004879,neutral
5004881,neutral
5004883,bad
5004885,good
5004886,neutral
5004887,neutral
5004888,neutral
5004889,bad
5004890,neutral
5004891,bad
5004892,neutral
5004893,neutral
5004895,good
5004896,good
5004897,neutral
5004898,neutral
5004899,neutral
5004900,neutral
5004901,bad
5004902,neutral
5004903,bad
5004904,bad
5004905,bad
5004906,bad
5004907,bad
5004908,neutral
5004909,neutral
5004910,neutral
5004911,neutral
5004912,bad
5004913,bad
5004914,good
5004915,good
5004916,bad
5004917,bad
5004918,neutral
5004919,neutral
5004920,neutral
5004921,neutral
5004922,bad
5004923,good
5004924,bad
5004925,bad
5004927,neutral
5004928,neutral
5004929,bad
5004930,neutral
5004931,neutral
5004933,bad
5004934,good
5004937,good
5004938,good
5004939,good
5004943,good
5004945,good
5004948,neutral
5004949,neutral
5004950,bad
5004953,neutral
5004955,neutral
5004957,neutral
5004958,neutral
5004959,bad
5004960,bad
5004961,neutral
5004963,bad
5004964,neutral
5004965,neutral
5004966,neutral
5004967,neutral
5004968,neutral
5004969,neutral
5004970,neutral
5004971,neutral
5004973,neutral
5004974,neutral
5004975,neutral
5004977,neutral
5004978,neutral
5004979,neutral
5004980,bad
5004981,bad
5004982,neutral
5004985,bad
5004987,neutral
5004989,neutral
5004990,neutral
5004996,bad
5004997,bad
5004999,neutral
5005000,good
5005001,neutral
5005002,neutral
5005003,neutral
5005004,neutral
5005005,neutral
5005007,good
5005008,neutral
5005012,good
5005013,neutral
5005014,neutral
5005015,neutral
5005016,neutral
5005017,neutral
5005018,neutral
5005019,bad
5005020,bad
5005021,neutral
5005025,bad
5005026,bad
5005027,bad
5005028,bad
5005029,bad
5005030,neutral
5005031,neutral
5005032,neutral
5005034,neutral
5005035,neutral
5005036,good
5005037,neutral
5005038,bad
5005039,bad
5005040,bad
5005041,bad
5005042,bad
5005043,neutral
5005044,neutral
5005045,neutral
5005046,neutral
5005047,neutral
5005049,neutral
5005050,bad
5005051,bad
5005052,neutral
5005053,neutral
5005054,bad
5005055,neutral
5005057,bad
5005058,neutral
5005059,neutral
5005060,neutral
5005062,good
5005063,bad
5005064,bad
5005065,bad
5005066,neutral
5005067,neutral
5005068,neutral
5005069,bad
5005071,neutral
5005072,neutral
5005073,good
5005074,bad
5005075,neutral
5005076,neutral
5005077,neutral
5005079,good
5005080,good
5005082,good
5005084,good
5005085,good
5005086,good
5005087,good
5005088,good
5005093,bad
5005094,good
5005095,bad
5005097,bad
5005098,bad
5005099,bad
5005100,neutral
5005101,neutral
5005104,bad
5005105,neutral
5005106,neutral
5005108,neutral
5005109,bad
5005110,bad
5005111,neutral
5005113,bad
5005115,bad
5005116,bad
5005118,bad
5005119,good
5005121,bad
5005122,good
5005123,neutral
5005124,neutral
5005125,neutral
5005126,neutral
5005127,neutral
5005128,neutral
5005129,neutral
5005130,neutral
5005131,neutral
5005132,bad
5005133,neutral
5005134,neutral
5005135,neutral
5005136,bad
5005137,bad
5005138,bad
5005139,neutral
5005140,neutral
5005141,bad
5005143,neutral
5005144,neutral
5005145,neutral
5005146,bad
5005147,neutral
5005154,neutral
5005155,neutral
5005156,neutral
5005157,neutral
5005158,bad
5005159,bad
5005160,bad
5005161,neutral
5005162,bad
5005163,neutral
5005164,bad
5005165,bad
5005166,neutral
5005167,neutral
5005168,bad
5005169,neutral
5005172,neutral
5005173,bad
5005174,neutral
5005175,good
5005176,neutral
5005177,bad
5005178,neutral
5005179,good
5005180,neutral
5005181,neutral
5005182,good
5005183,good
5005185,neutral
5005187,bad
5005188,bad
5005191,bad
5005193,neutral
5005194,neutral
5005195,bad
5005196,good
5005197,neutral
5005198,good
5005199,bad
5005200,good
5005201,good
5005202,good
5005203,neutral
5005204,good
5005205,bad
5005206,neutral
5005207,neutral
5005208,good
5005210,neutral
5005211,bad
5005212,bad
5005213,good
5005214,neutral
5005215,bad
5005217,neutral
5005219,neutral
5005222,neutral
5005223,neutral
5005224,bad
5005225,neutral
5005226,good
5005227,neutral
5005228,neutral
5005229,bad
5005230,neutral
5005232,neutral
5005234,neutral
5005235,neutral
5005236,good
5005238,neutral
5005239,neutral
5005240,neutral
5005241,neutral
5005242,neutral
5005243,neutral
5005244,bad
5005245,bad
5005246,neutral
5005247,bad
5005248,bad
5005249,neutral
5005250,neutral
5005257,neutral
5005258,bad
5005259,bad
5005261,neutral
5005262,good
5005263,good
5005264,good
5005267,neutral
5005269,bad
5005270,bad
5005271,bad
5005272,bad
5005273,good
5005274,good
5005275,good
5005276,good
5005277,good
5005278,bad
5005279,bad
5005280,bad
5005281,neutral
5005282,neutral
5005283,bad
5005284,bad
5005285,neutral
5005286,good
5005287,good
5005289,good
5005290,neutral
5005291,neutral
5005292,neutral
5005293,neutral
5005294,neutral
5005295,neutral
5005296,neutral
5005297,neutral
5005298,bad
5005299,bad
5005300,neutral
5005302,neutral
5005303,neutral
5005304,neutral
5005305,neutral
5005306,bad
5005308,bad
5005309,neutral
5005310,bad
5005312,neutral
5005313,bad
5005315,neutral
5005316,good
5005317,good
5005318,good
5005319,neutral
5005321,neutral
5005322,bad
5005323,bad
5005324,neutral
5005325,neutral
5005326,good
5005328,neutral
5005329,neutral
5005331,bad
5005332,bad
5005333,neutral
5005334,neutral
5005335,bad
5005336,bad
5005337,neutral
5005338,neutral
5005339,neutral
5005340,bad
5005341,bad
5005342,bad
5005343,good
5005344,neutral
5005345,neutral
5005346,bad
5005347,bad
5005348,neutral
5005349,neutral
5005350,neutral
5005351,neutral
5005352,bad
5005353,neutral
5005354,neutral
5005355,neutral
5005356,neutral
5005357,bad
5005358,bad
5005359,bad
5005360,neutral
5005361,neutral
5005362,neutral
5005363,neutral
5005369,bad
5005370,neutral
5005371,neutral
5005372,neutral
5005373,bad
5005374,bad
5005375,neutral
5005377,neutral
5005378,neutral
5005379,neutral
5005380,neutral
5005381,bad
5005386,bad
5005387,neutral
5005388,neutral
5005389,neutral
5005390,neutral
5005391,bad
5005392,neutral
5005394,good
5005396,neutral
5005397,neutral
5005398,bad
5005399,good
5005401,neutral
5005402,neutral
5005406,neutral
5005407,good
5005408,neutral
5005411,good
5005412,neutral
5005414,neutral
5005416,neutral
5005417,neutral
5005418,bad
5005419,neutral
5005421,good
5005424,neutral
5005427,neutral
5005429,bad
5005432,neutral
5005433,neutral
5005434,bad
5005435,neutral
5005436,neutral
5005437,bad
5005439,neutral
5005440,bad
5005441,bad
5005442,neutral
5005443,neutral
5005444,bad
5005445,neutral
5005446,neutral
5005447,neutral
5005448,bad
5005449,bad
5005450,bad
5005451,bad
5005452,bad
5005454,good
5005455,good
5005456,good
5005457,good
5005458,good
5005459,good
5005460,good
5005461,good
5005462,good
5005463,good
5005465,neutral
5005466,neutral
5005467,neutral
5005468,neutral
5005469,neutral
5005470,neutral
5005471,neutral
5005472,neutral
5005473,bad
5005474,neutral
5005478,neutral
5005479,neutral
5005480,neutral
5005481,neutral
5005483,neutral
5005484,neutral
5005486,neutral
5005487,neutral
5005489,neutral
5005490,bad
5005491,bad
5005492,bad
5005493,bad
5005494,neutral
5005495,neutral
5005496,neutral
5005497,neutral
5005500,good
5005501,neutral
5005502,bad
5005503,neutral
5005504,neutral
5005505,neutral
5005506,bad
5005507,neutral
5005509,neutral
5005510,neutral
5005511,bad
5005512,neutral
5005517,neutral
5005518,neutral
5005519,bad
5005521,neutral
5005522,bad
5005523,bad
5005524,neutral
5005525,good
5005526,good
5005527,good
5005528,neutral
5005529,neutral
5005530,neutral
5005531,bad
5005532,neutral
5005533,neutral
5005537,good
5005538,good
5005539,neutral
5005540,bad
5005541,neutral
5005542,neutral
5005543,good
5005544,good
5005545,neutral
5005546,neutral
5005547,good
5005548,bad
5005551,neutral
5005553,neutral
5005554,neutral
5005555,neutral
5005557,bad
5005558,bad
5005559,neutral
5005560,neutral
5005561,neutral
5005562,bad
5005565,neutral
5005566,neutral
5005570,neutral
5005571,neutral
5005572,bad
5005573,bad
5005574,good
5005575,good
5005576,good
5005577,good
5005578,good
5005579,neutral
5005581,good
5005582,neutral
5005583,bad
5005584,bad
5005585,bad
5005586,neutral
5005587,neutral
5005588,neutral
5005589,neutral
5005590,neutral
5005591,bad
5005592,neutral
5005593,neutral
5005594,neutral
5005595,neutral
5005596,bad
5005597,bad
5005598,bad
5005599,neutral
5005600,neutral
5005601,neutral
5005603,bad
5005604,bad
5005605,neutral
5005606,bad
5005607,neutral
5005608,neutral
5005609,neutral
5005610,neutral
5005611,neutral
5005613,good
5005614,neutral
5005616,neutral
5005617,neutral
5005618,neutral
5005619,neutral
5005620,neutral
5005621,neutral
5005623,good
5005625,neutral
5005626,neutral
5005627,neutral
5005628,neutral
5005630,neutral
5005631,good
5005633,bad
5005634,neutral
5005635,neutral
5005636,neutral
5005637,neutral
5005638,neutral
5005639,bad
5005641,good
5005644,neutral
5005645,neutral
5005646,bad
5005647,neutral
5005648,bad
5005651,neutral
5005652,neutral
5005653,neutral
5005654,bad
5005655,neutral
5005656,neutral
5005659,neutral
5005660,neutral
5005661,bad
5005662,bad
5005663,bad
5005668,neutral
5005669,neutral
5005670,neutral
5005671,bad
5005672,bad
5005673,neutral
5005676,bad
5005678,good
5005679,good
5005681,neutral
5005682,neutral
5005683,bad
5005685,neutral
5005686,bad
5005687,neutral
5005689,bad
5005690,neutral
5005691,bad
5005693,neutral
5005697,good
5005700,bad
5005701,neutral
5005702,neutral
5005703,neutral
5005704,neutral
5005705,bad
5005706,neutral
5005707,neutral
5005709,good
5005710,bad
5005712,good
5005713,neutral
5005714,neutral
5005715,bad
5005716,bad
5005717,neutral
5005718,neutral
5005723,neutral
5005724,bad
5005725,bad
5005726,bad
5005727,bad
5005728,bad
5005729,bad
5005731,bad
5005732,neutral
5005733,neutral
5005734,bad
5005735,bad
5005736,neutral
5005737,neutral
5005738,bad
5005739,neutral
5005742,neutral
5005743,good
5005745,bad
5005746,neutral
5005747,neutral
5005749,neutral
5005750,bad
5005751,bad
5005752,neutral
5005753,neutral
5005757,neutral
5005758,neutral
5005759,bad
5005760,bad
5005761,neutral
5005762,bad
5005763,neutral
5005764,neutral
5005765,good
5005766,bad
5005767,bad
